user_id;posted;item_id;recommend;review
brendoboy;2014;322330;True;1
brendoboy;No data;241930;True;0
brendoboy;2014;1250;True;2
76561198071234254;2014;200210;True;1
76561198071234254;2014;238460;True;2
76561198071234254;2013;730;True;2
76561198071234254;2013;105600;True;2
76561198071234254;2013;440;True;2
76561198165870150;No data;72850;True;2
76561198165870150;No data;730;True;2
76561197988934555;No data;236390;True;1
76561197988934555;No data;290300;True;2
76561197988934555;2015;295110;True;2
76561197988934555;2015;301520;True;2
Infixation;2015;346560;True;2
Infixation;2015;328220;True;2
Infixation;2013;256410;True;2
Infixation;2015;730;True;0
Infixation;2014;252490;True;2
Infixation;2013;203160;True;2
Infixation;2013;39120;True;2
Ben_Andy;2014;265770;False;2
Ben_Andy;2013;105600;True;1
76561198067021476;2014;730;True;0
76561198067021476;No data;242760;True;2
76561198067021476;No data;239140;True;0
76561198067021476;No data;72850;True;1
76561198067021476;No data;263280;True;2
76561198190487725;No data;252490;True;2
76561198190487725;No data;386360;True;2
Ahahahahahahahahahahahahahahaha;No data;363970;True;2
Ahahahahahahahahahahahahahahaha;2014;570;False;0
BITCHPLESE;2015;295110;True;0
BITCHPLESE;No data;252490;False;2
BITCHPLESE;2015;319630;True;0
Too_1337;2012;220;True;2
Too_1337;2015;4000;True;2
76561198007342405;No data;364360;True;0
76561198007342405;No data;730;False;2
76561198007342405;No data;236390;True;0
IJustWantedToTalk;2015;4000;True;2
IJustWantedToTalk;No data;550;False;0
IJustWantedToTalk;No data;271590;False;2
IJustWantedToTalk;No data;219640;True;2
IJustWantedToTalk;2015;304930;True;2
IJustWantedToTalk;2015;247730;False;2
mavros88;2015;369200;False;2
mavros88;2015;288470;True;1
mavros88;No data;298110;False;2
mavros88;No data;730;True;2
mavros88;No data;282140;True;0
mavros88;No data;323370;True;2
mavros88;2015;209870;True;2
mavros88;2015;216250;True;2
mavros88;2015;50300;True;2
CHAAANG;2015;10680;True;2
CHAAANG;2015;238320;True;2
76561198056980314;No data;236390;True;2
76561198056980314;No data;34330;True;2
bitmat;2015;300570;True;2
bitmat;2013;201420;True;2
bitmat;2012;220240;True;1
bitmat;2012;211420;True;0
Ghoster09;2015;206210;True;1
Ghoster09;2014;570;True;2
Ghoster09;2014;440;True;2
76561197988863895;No data;238430;False;0
76561197988863895;2015;248820;True;2
76561198042728201;2014;221100;True;2
76561198042728201;2014;202970;True;2
76561198057521157;2015;344760;True;2
76561198057521157;2014;251570;True;2
76561198057521157;2014;290080;False;2
76561198057521157;2015;313120;True;2
76561198057389499;2014;222880;True;2
76561198057389499;2015;252950;True;2
76561198057389499;No data;318420;True;2
76561198057389499;No data;225540;True;2
76561198057389499;2015;4000;True;2
76561198057389499;2014;440;True;2
76561198030735076;2013;570;True;0
76561198030735076;2015;339610;False;2
Bluegills;2014;293780;True;2
Bluegills;2014;20530;True;2
Bluegills;2014;208090;True;2
Bluegills;2014;57300;True;2
Bluegills;2013;39150;True;2
Bluegills;2013;70;True;2
Bluegills;2012;13210;True;2
Bluegills;2012;22120;True;2
76561197970931849;No data;449710;True;2
76561197970931849;2014;204100;True;0
76561197970931849;2015;319740;False;2
rrbr;2015;244050;False;0
rrbr;2015;270370;True;2
76561197999613236;2013;251570;True;2
76561197999613236;2015;271590;True;2
76561197999613236;2015;24860;True;2
76561197999613236;2015;333950;True;2
76561198062288797;2015;333930;True;2
76561198062288797;2015;346010;True;2
bobseagull;2014;730;True;2
bobseagull;2014;49520;True;0
bobseagull;2014;242720;False;2
bobseagull;2015;238460;True;2
bobseagull;2014;251630;True;2
bobseagull;2014;220240;True;2
bobseagull;2014;4000;True;1
76561198062403736;No data;335300;True;2
76561198062403736;2015;218620;True;1
76561198073642113;2012;550;True;1
76561198073642113;2014;218620;True;2
76561198073642113;2013;55140;True;2
76561198211433640;No data;218620;True;1
76561198211433640;2015;730;True;1
hididdlyhoe;2014;440;True;0
hididdlyhoe;No data;252490;True;0
76561198027225504;2014;230410;True;2
76561198027225504;2014;218620;True;2
76561198027225504;2015;323470;True;0
76561198027225504;2014;271290;True;2
76561198027225504;2014;630;True;2
76561198027225504;2012;10680;True;2
dicksoutforboromir;2015;334230;True;2
dicksoutforboromir;2014;48700;True;0
dicksoutforboromir;No data;8930;True;1
dicksoutforboromir;No data;474750;True;2
dicksoutforboromir;2014;224260;True;0
dicksoutforboromir;No data;570;True;2
dicksoutforboromir;No data;252490;False;0
76561198007539695;2014;45730;False;2
76561198007539695;2014;99400;False;0
76561198064026657;2014;96100;True;2
76561198064026657;2013;1250;True;2
saint556;No data;429720;True;2
saint556;2015;340050;True;0
saint556;2014;234190;True;2
saint556;2014;261880;True;2
saint556;2014;230840;True;2
saint556;2014;263760;True;2
saint556;2014;233190;True;2
Brianseb;No data;304930;True;1
Brianseb;2014;440;True;1
brocky0405;No data;6830;True;2
brocky0405;2015;48700;True;2
brocky0405;2015;383080;True;2
brocky0405;2015;363970;True;1
brocky0405;2014;730;True;2
brocky0405;2013;440;True;2
brocky0405;2013;212180;True;2
76561198046094676;2012;72850;True;2
76561198046094676;2013;4560;True;2
76561198046094676;2013;203770;True;1
76561198046094676;2013;17700;True;2
76561198046094676;2013;25890;True;1
Vladimirputinisgreatman;No data;385770;True;2
Vladimirputinisgreatman;No data;72850;True;2
Vladimirputinisgreatman;No data;383870;True;2
Vladimirputinisgreatman;No data;22100;True;2
Vladimirputinisgreatman;2015;8930;True;2
76561198110065267;2015;10090;True;2
76561198110065267;No data;291550;True;2
76561198105270589;2014;268750;True;1
76561198105270589;2014;304930;True;2
76561198105270589;2015;4000;True;2
76561198105270589;2015;440;True;2
Trutle;2014;291550;True;2
Trutle;2014;224760;True;2
Trutle;2014;219640;True;2
BugsyBro;2015;322910;True;0
BugsyBro;2015;6060;True;2
BugsyBro;2014;291480;False;0
BugsyBro;No data;4920;True;2
BugsyBro;No data;333930;True;2
BugsyBro;2014;4000;True;1
Jyep;No data;230410;True;2
Jyep;No data;433340;True;2
76561198074561346;2014;274940;True;2
76561198074561346;No data;311690;True;0
76561198074561346;2013;8980;True;2
76561198074561346;2014;730;True;2
76561198074561346;2015;266840;True;2
76561198074561346;2015;344760;True;2
76561198074561346;2013;72850;True;2
76561198074561346;2013;440;True;2
76561198094074209;2015;246620;True;0
76561198094074209;2013;226700;True;2
76561198094074209;2015;393420;True;0
BurningCassette;No data;461560;True;2
BurningCassette;No data;368360;True;2
busternut;2015;237870;True;2
busternut;2013;224540;True;2
busternut;No data;386360;True;0
busternut;2014;248570;True;2
busternut;2014;12120;True;2
76561198075981950;2015;221100;True;2
76561198075981950;2015;570;True;1
76561198079326390;2014;105600;True;1
76561198079326390;2015;301520;False;2
76561198142749308;2015;292030;True;1
76561198142749308;2014;298110;True;0
897w463824638109276;2014;252490;True;2
897w463824638109276;2014;440;True;2
ByzGirl;2015;305620;True;0
ByzGirl;2015;239030;True;2
C14M8S;2014;200210;True;1
C14M8S;2014;620;True;2
C14M8S;2014;211820;True;2
C14M8S;2014;570;False;2
C14M8S;2014;42910;False;1
C14M8S;2015;219640;False;0
C14M8S;2014;550;False;1
C14M8S;2014;99900;False;2
C14M8S;2014;240;True;0
C14M8S;2014;218620;True;1
1122305938;2014;211820;True;1
1122305938;2014;8870;True;2
1122305938;2013;24860;True;2
1122305938;2014;250420;False;0
76561198069050565;2014;238960;True;2
76561198069050565;2014;246280;False;1
Cabey64;No data;255710;True;2
Cabey64;2014;220200;True;2
Cabey64;2015;440;True;2
Cabey64;2015;2700;True;2
gusvu;2015;238010;True;2
gusvu;2014;241930;True;2
Punixa;No data;287700;True;0
Punixa;2015;374301;True;0
Punixa;2015;366660;True;1
Punixa;2015;207140;True;2
Punixa;2013;259080;True;1
Punixa;No data;353560;False;1
Punixa;No data;405170;True;1
76561198081987102;2013;242880;True;2
76561198081987102;No data;394230;True;1
76561198081987102;2013;107100;True;2
calii;No data;378648;True;2
calii;No data;292030;True;2
calii;2015;440;True;2
camduman;No data;408740;False;1
camduman;No data;413150;True;2
camduman;2014;109600;True;2
camduman;No data;303210;True;1
camduman;2014;440;True;1
aquelecaraqfazaquilo;2015;205350;False;1
aquelecaraqfazaquilo;2015;330840;True;1
aquelecaraqfazaquilo;2015;218230;False;1
aquelecaraqfazaquilo;2015;19000;True;1
aquelecaraqfazaquilo;2014;242050;True;2
aquelecaraqfazaquilo;2014;218620;False;1
aquelecaraqfazaquilo;2014;323500;True;1
aquelecaraqfazaquilo;2014;12210;True;1
aquelecaraqfazaquilo;2014;50650;True;1
aquelecaraqfazaquilo;2014;206420;True;1
76561197992910116;2014;267750;True;1
76561197992910116;2014;259720;True;2
76561197992910116;2014;293920;True;2
76561197992910116;2014;248310;True;2
76561197992910116;2014;49520;True;2
76561197992910116;2013;238430;True;2
76561198008551473;2014;22380;True;1
76561198008551473;2015;201810;True;2
76561198062276935;2015;221100;False;0
76561198062276935;2013;730;True;2
76561198062276935;2013;10680;True;2
76561198048121243;2013;252490;True;2
76561198048121243;2014;49520;True;2
76561198048121243;2013;219640;True;2
ConkerBirdy;2015;391540;True;2
ConkerBirdy;No data;433950;True;2
ConkerBirdy;2015;239140;True;2
ConkerBirdy;2015;346010;True;0
76561198070072786;2015;417860;True;0
76561198070072786;2014;265930;True;1
76561198070072786;2014;400;True;2
76561198067721589;No data;435870;False;2
76561198067721589;No data;275850;False;2
76561198067721589;2014;220200;True;2
76561198067721589;2014;304930;True;2
carouserwhite;2014;4000;True;2
carouserwhite;2015;17520;True;2
carouserwhite;2014;109400;True;2
76561198078670623;No data;218230;True;0
76561198078670623;2014;4920;True;2
Lord_Casso;2015;287920;True;2
Lord_Casso;2015;323370;True;2
Lord_Casso;No data;384490;True;2
76561198045283919;No data;232810;False;1
76561198045283919;2015;244410;True;1
76561198045283919;No data;394360;False;2
76561198081438874;No data;207140;True;0
76561198081438874;2014;31280;False;1
76561198072411281;2015;17480;True;2
76561198072411281;2015;332800;True;2
76561198072411281;2015;319510;True;2
76561198072411281;2014;105600;True;2
kggj;2015;239350;True;2
kggj;2015;219150;True;1
asdasdfsadgdfhfgjggj;2015;222880;True;2
asdasdfsadgdfhfgjggj;2014;4000;True;2
ElementalGodChaos;2015;230410;True;2
ElementalGodChaos;2014;39000;True;2
ElementalGodChaos;2014;570;True;2
ElementalGodChaos;2014;263500;True;2
ElementalGodChaos;2015;440;False;2
ElementalGodChaos;2015;20500;True;2
melonmaniac;2015;730;True;0
melonmaniac;2014;440;True;2
mexz1999;No data;730;False;1
mexz1999;2014;221180;True;2
mexz1999;2014;313740;True;2
IchMasKung;2015;301520;True;2
IchMasKung;2015;227940;False;0
IchMasKung;2015;35450;True;2
IchMasKung;2014;302830;True;1
HoxtonPleaseDontSueMe;2015;219740;True;2
HoxtonPleaseDontSueMe;2014;242760;True;0
HoxtonPleaseDontSueMe;2014;40800;True;2
HoxtonPleaseDontSueMe;2014;113200;True;2
HoxtonPleaseDontSueMe;No data;391540;True;1
HoxtonPleaseDontSueMe;No data;389570;True;2
HoxtonPleaseDontSueMe;2014;440;True;1
76561198051215704;2014;252490;True;1
76561198051215704;2014;8870;True;2
76561198051215704;2014;203160;True;2
cheetahpocalypse;2014;72850;True;2
cheetahpocalypse;No data;221100;True;0
cheetahpocalypse;2013;440;True;2
chicken_tonight;No data;286160;True;2
chicken_tonight;2015;227940;True;0
chicken_tonight;2015;313120;True;2
chicken_tonight;2014;220200;True;2
chicken_tonight;2015;285900;True;2
chicken_tonight;2015;1840;True;2
chicken_tonight;2015;206190;True;2
chicken_tonight;2015;268650;True;2
chicken_tonight;2014;304930;True;2
chicken_tonight;2014;223670;True;2
chicken_tonight;No data;286160;True;2
chicken_tonight;2015;227940;True;0
chicken_tonight;2015;313120;True;2
chicken_tonight;2014;220200;True;2
chicken_tonight;2015;285900;True;2
chicken_tonight;2015;1840;True;2
chicken_tonight;2015;206190;True;2
chicken_tonight;2015;268650;True;2
chicken_tonight;2014;304930;True;2
chicken_tonight;2014;223670;True;2
chicken_tonight;No data;286160;True;2
chicken_tonight;2015;227940;True;0
chicken_tonight;2015;313120;True;2
chicken_tonight;2014;220200;True;2
chicken_tonight;2015;285900;True;2
chicken_tonight;2015;1840;True;2
chicken_tonight;2015;206190;True;2
chicken_tonight;2015;268650;True;2
chicken_tonight;2014;304930;True;2
chicken_tonight;2014;223670;True;2
chicken_tonight;No data;286160;True;2
chicken_tonight;2015;227940;True;0
chicken_tonight;2015;313120;True;2
chicken_tonight;2014;220200;True;2
chicken_tonight;2015;285900;True;2
chicken_tonight;2015;1840;True;2
chicken_tonight;2015;206190;True;2
chicken_tonight;2015;268650;True;2
chicken_tonight;2014;304930;True;2
chicken_tonight;2014;223670;True;2
chidvd;2011;107100;True;2
chidvd;2011;420;True;2
chidvd;2010;400;True;1
chidvd;2014;239720;True;2
chidvd;2015;224060;True;2
chidvd;2015;376560;True;2
chidvd;2014;290750;True;1
chidvd;2012;220;True;1
76561198056960847;2014;230410;True;1
76561198056960847;2014;243870;True;2
76561198097450390;2015;25890;False;1
76561198097450390;2015;4000;True;1
76561198097450390;2015;42960;True;0
76561198097450390;2014;304930;False;1
aerpub;2014;265930;True;2
aerpub;2014;236090;True;2
SmeshDoge;2015;17080;True;2
SmeshDoge;2015;218230;True;1
SmeshDoge;2015;440;True;2
SmeshDoge;2015;730;True;2
SmeshDoge;2015;49520;True;2
SmeshDoge;2015;6860;True;2
76561198062869989;2015;204360;True;2
76561198062869989;2013;570;True;2
76561198062869989;2015;730;True;2
76561198062869989;2014;206210;True;2
harrisonnorris;No data;431240;True;1
harrisonnorris;2015;730;True;2
76561198142474106;2015;4000;True;0
76561198142474106;2015;363620;False;2
76561198142474106;2015;397340;True;2
76561198142474106;2015;107410;False;2
76561198142474106;2015;4000;True;0
76561198142474106;2015;363620;False;2
76561198142474106;2015;397340;True;2
76561198142474106;2015;107410;False;2
76561198142474106;2015;4000;True;0
76561198142474106;2015;363620;False;2
76561198142474106;2015;397340;True;2
76561198142474106;2015;107410;False;2
76561198142474106;2015;4000;True;0
76561198142474106;2015;363620;False;2
76561198142474106;2015;397340;True;2
76561198142474106;2015;107410;False;2
ciborg2000;No data;329650;True;1
ciborg2000;2015;107410;True;0
ciborg2000;2015;203290;False;0
ciborg2000;No data;72850;True;2
ciborg2000;No data;391540;False;2
ciborg2000;2015;304050;True;1
ciborg2000;2013;620;True;2
76561198060510583;No data;412830;True;2
76561198060510583;2014;440;True;2
Norf_Norf;No data;364360;True;2
Norf_Norf;2014;22380;True;1
Norf_Norf;2014;6020;True;0
Norf_Norf;2014;224260;True;0
Norf_Norf;2014;221100;True;1
Norf_Norf;2014;35450;True;1
Norf_Norf;No data;246620;True;0
Norf_Norf;2013;105600;True;2
Norf_Norf;2013;4000;True;2
Norf_Norf;2014;211820;False;0
76561198041840982;No data;275850;False;2
76561198041840982;2013;4000;True;1
76561198056339034;2015;319510;False;2
76561198056339034;2015;292030;True;0
76561198056339034;2015;20920;True;2
76561198056339034;2015;206420;True;2
OfficialSenix;2015;312280;True;2
OfficialSenix;2015;417860;False;0
OfficialSenix;2015;440;True;2
OfficialSenix;2015;311210;False;2
OfficialSenix;2015;227940;False;2
OfficialSenix;2014;730;True;2
OfficialSenix;2015;4000;False;2
OfficialSenix;2015;273110;False;2
OfficialSenix;2015;570;False;2
OfficialSenix;2015;224260;True;0
OfficialSenix;2015;312280;True;2
OfficialSenix;2015;417860;False;0
OfficialSenix;2015;440;True;2
OfficialSenix;2015;311210;False;2
OfficialSenix;2015;227940;False;2
OfficialSenix;2014;730;True;2
OfficialSenix;2015;4000;False;2
OfficialSenix;2015;273110;False;2
OfficialSenix;2015;570;False;2
OfficialSenix;2015;224260;True;0
OfficialSenix;2015;312280;True;2
OfficialSenix;2015;417860;False;0
OfficialSenix;2015;440;True;2
OfficialSenix;2015;311210;False;2
OfficialSenix;2015;227940;False;2
OfficialSenix;2014;730;True;2
OfficialSenix;2015;4000;False;2
OfficialSenix;2015;273110;False;2
OfficialSenix;2015;570;False;2
OfficialSenix;2015;224260;True;0
OfficialSenix;2015;312280;True;2
OfficialSenix;2015;417860;False;0
OfficialSenix;2015;440;True;2
OfficialSenix;2015;311210;False;2
OfficialSenix;2015;227940;False;2
OfficialSenix;2014;730;True;2
OfficialSenix;2015;4000;False;2
OfficialSenix;2015;273110;False;2
OfficialSenix;2015;570;False;2
OfficialSenix;2015;224260;True;0
mike14476;2014;8870;True;1
mike14476;2014;200510;True;2
mike14476;2014;22380;True;2
kelby003;No data;322500;True;2
kelby003;No data;4000;True;2
kelby003;No data;238460;True;2
kelby003;No data;225540;True;2
76561198071207551;2013;440;True;2
76561198071207551;2015;105600;True;2
76561198071207551;2015;264200;True;2
76561198071207551;2015;42680;True;2
76561198071207551;2015;354140;True;0
76561198071207551;2014;4000;True;1
76561198071207551;2013;218230;True;2
76561198061039259;2014;550;True;2
76561198061039259;2014;208090;True;2
76561198061039259;2013;34830;False;0
76561198043339975;2015;252950;True;2
76561198043339975;2013;203140;True;0
76561198043339975;2013;202970;True;2
76561198043339975;No data;47410;False;1
76561198043339975;No data;252490;False;0
76561198043339975;2015;204450;True;2
69bmw;2015;355180;True;1
69bmw;2015;440;False;0
76561198067414480;2014;730;True;2
76561198067414480;2015;218620;True;2
76561198078246064;2015;233270;True;1
76561198078246064;2015;218230;True;2
SirParadiseLost;2015;239030;True;2
SirParadiseLost;2015;41700;True;2
SirParadiseLost;2014;218620;False;2
SirParadiseLost;2012;24240;True;1
SupermanSocks17;2015;200510;True;2
SupermanSocks17;2015;325610;True;2
SupermanSocks17;2015;203140;True;0
SupermanSocks17;2015;39120;True;2
SupermanSocks17;2015;72850;True;2
SupermanSocks17;2014;570;True;2
SupermanSocks17;2014;261030;True;2
76561198061456632;No data;385730;True;2
76561198061456632;2015;8930;True;2
76561198061456632;2015;301640;True;0
76561198061456632;2015;223850;True;2
76561198049614185;2015;223710;True;1
76561198049614185;2014;236390;True;2
76561198049614185;2014;244450;True;0
76561198049614185;2014;8190;False;0
76561198049614185;No data;41700;True;1
76561198049614185;2015;50130;True;2
76561198049614185;2014;227940;True;2
76561198049614185;2014;51100;False;2
76561198049614185;2014;22380;True;2
76561198046958203;2013;35420;True;2
76561198046958203;No data;275850;False;2
76561198046958203;2014;221100;True;2
76561198046958203;2015;353690;True;1
76561198046958203;2014;238430;True;2
76561198046958203;2014;208090;True;2
76561198046958203;2014;24240;True;2
76561198046958203;2013;224260;True;2
76561198172099661;2015;440;True;0
76561198172099661;2015;4000;True;2
76561198172099661;2015;265630;True;1
ConjuredMadness;2013;219740;True;2
ConjuredMadness;2014;228180;True;2
ConjuredMadness;2014;209160;True;2
76561198042756236;No data;262060;False;2
